Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Energy Source 1,Energy Source 2,Multiple Fuels?,Cofire Fuels?,Cofire Energy Source 1,Cofire Energy Source 2,Cofire Energy Source 3,Cofire Energy Source 4,Cofire Energy Source 5,Cofire Energy Source 6,Switch Between Oil and Natural Gas?,Switch When Operating?,Net Summer Capacity with Natural Gas (MW),Net Winter Capacity with Natural Gas (MW),Net Summer Capacity with Oil (MW),Net Winter Capacity with Oil (MW),Time to Switch From Gas to Oil,Time to Switch From Oil to Gas,Factors that Limit Switching?,Storage Limits?,Air Permit Limits?,Other Limits?
14127,Omaha Public Power District,2292,Sarpy County,NE,Sarpy,5,OP,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,58.9,47.9,47.9,5,2000,NG,DFO,Y,N,,,,,,,Y,Y,47.9,47.9,47.9,47.9,1H,1H,Y,Y,,
14172,City of Ord - (NE),2294,Ord,NE,Valley,1,OP,Petroleum Liquids,IC,Electric Utility,1,5,5,5,1,1973,DFO,NG,Y,N,,,,,,,Y,Y,5,5,5,5,1H,1H,N,,,
14172,City of Ord - (NE),2294,Ord,NE,Valley,2,OP,Petroleum Liquids,IC,Electric Utility,1,1.5,1,1,1,1966,DFO,NG,Y,N,,,,,,,Y,Y,1,1,1,1,1H,1H,N,,,
14172,City of Ord - (NE),2294,Ord,NE,Valley,3,OP,Petroleum Liquids,IC,Electric Utility,1,2.5,2,2,1,1963,DFO,NG,Y,N,,,,,,,Y,Y,2,2,2,2,1H,1H,N,,,
14277,Village of Oxford - (NE),2295,Oxford (NE),NE,Furnas,2,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,0.6,0.5,0.6,8,1953,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,0.5,0.5,0.5,0.6,1H,1H,Y,Y,Y,
14277,Village of Oxford - (NE),2295,Oxford (NE),NE,Furnas,3,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,0.9,0.8,0.9,1,1956,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,0.5,0.5,0.5,0.9,1H,1H,Y,Y,Y,
14277,Village of Oxford - (NE),2295,Oxford (NE),NE,Furnas,4,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,0.6,0.5,0.6,1,1956,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,0.5,0.5,0.5,0.6,1H,1H,Y,Y,Y,
14277,Village of Oxford - (NE),2295,Oxford (NE),NE,Furnas,5,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,1.3,1.2,1.3,10,1972,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,1.2,1.2,1.2,1.2,1H,1H,Y,Y,Y,
14656,City of Pender - (NE),2296,Pender,NE,Thurston,1,OP,Petroleum Liquids,IC,Electric Utility,1,1.5,1.2,1.2,1,1968,DFO,NG,Y,N,,,,,,,Y,Y,1.1,1.1,1.2,1.2,1H,1H,N,,,
14656,City of Pender - (NE),2296,Pender,NE,Thurston,3,OS,Petroleum Liquids,IC,Electric Utility,1,0.5,0.5,0.5,1,1953,DFO,NG,Y,N,,,,,,,Y,Y,0.5,0.5,0.5,0.5,1H,1H,N,,,
14656,City of Pender - (NE),2296,Pender,NE,Thurston,4,OP,Petroleum Liquids,IC,Electric Utility,1,0.9,0.8,0.8,1,1961,DFO,NG,Y,N,,,,,,,Y,Y,0.8,0.8,0.8,0.8,1H,1H,N,,,
17149,City of Sidney - (NE),2302,Sidney (NE),NE,Cheyenne,1,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,1.2,1,1.1,1,1949,NG,DFO,Y,N,,,,,,,Y,Y,0.96,0.96,0.96,0.96,UNK,UNK,Y,,Y,Y
17149,City of Sidney - (NE),2302,Sidney (NE),NE,Cheyenne,5,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,3.1,2.5,2.5,1,1955,NG,DFO,Y,Y,DFO,NG,,,,,Y,Y,2.5,2.5,2.5,2.5,UNK,UNK,Y,,Y,Y
18525,City of Tecumseh,2308,Tecumseh,NE,Johnson,2,OP,Petroleum Liquids,IC,Electric Utility,1,1.5,1.4,1.4,1,1968,DFO,NG,Y,N,,,,,,,Y,Y,1.4,1.4,1.4,1.4,1H,1H,Y,,Y,
18525,City of Tecumseh,2308,Tecumseh,NE,Johnson,3,OP,Petroleum Liquids,IC,Electric Utility,1,1.1,1,1,1,1953,DFO,NG,Y,N,,,,,,,Y,Y,1,1,1,1,1H,1H,Y,,Y,
18525,City of Tecumseh,2308,Tecumseh,NE,Johnson,4,OP,Petroleum Liquids,IC,Electric Utility,1,1.3,1.2,1.2,1,1960,DFO,NG,Y,N,,,,,,,Y,Y,1.2,1.2,1.2,1.2,1H,1H,Y,,Y,
18525,City of Tecumseh,2308,Tecumseh,NE,Johnson,5A,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.4,2.4,2.4,3,1993,NG,DFO,Y,N,,,,,,,Y,Y,2.4,2.4,2.4,2.4,1H,1H,Y,,Y,
19968,City of Wahoo - (NE),2310,Wahoo,NE,Saunders,1,OP,Natural Gas Internal Combustion Engine,IC,Electric Utility,1,2.5,2.1,2.1,9,1960,NG,DFO,Y,N,,,,,,,Y,Y,2.1,2.1,2.1,2.1,1H,1H,Y,Y,Y,
