Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Planned Net Summer Capacity Uprate (MW),Planned Net Winter Capacity Uprate (MW),Planned Uprate Month,Planned Uprate Year,Planned Net Summer Capacity Derate (MW),Planned Net Winter Capacity Derate (MW),Planned Derate Month,Planned Derate Year,Planned New Prime Mover,Planned Energy Source 1,Planned New Nameplate Capacity (MW),Planned Repower Month,Planned Repower Year,Other Planned Modifications?,Other Modifications Month,Other Modifications Year,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
6035,"Constellation Power, Inc",3491,Handley,TX,Tarrant,5,Natural Gas Steam Turbine,ST,,S,X,X,HLSES_UNIT5,HLSES_UNIT5,455.0,0.91,435,435,120,N, , ,OP,X,10,1977, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D1,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7,1966, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D2,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7,1966, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D3,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7,1966, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D4,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7,1966, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3504,Stryker Creek,TX,Cherokee,D5,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,7,1966, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3507,Trinidad (TX),TX,Henderson,6,Natural Gas Steam Turbine,ST,,S,X,X,,,239.3,0.85,235,235,50,N, , ,OP,X,5,1965, , ,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
55983,Luminant Generation Company LLC,3507,Trinidad (TX),TX,Henderson,D1,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,8,1966, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
55983,Luminant Generation Company LLC,3507,Trinidad (TX),TX,Henderson,D2,Petroleum Liquids,IC,,S,X,X,,,2.0,0.8,2,2,2,N, , ,OP,X,8,1966, , ,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
1015,Austin Energy,3548,Decker Creek,TX,Travis,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,51.5,0.9,52,60,49,N, , ,OP,X,9,1988, , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
1015,Austin Energy,3548,Decker Creek,TX,Travis,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,51.5,0.9,52,60,49,N, , ,OP,X,9,1988, , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
1015,Austin Energy,3548,Decker Creek,TX,Travis,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,51.5,0.9,52,60,49,N, , ,OP,X,9,1988, , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
1015,Austin Energy,3548,Decker Creek,TX,Travis,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,51.5,0.9,52,60,49,N, , ,OP,X,9,1988, , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,10,Natural Gas Fired Combustion Turbine,GT,,S,X,X,SILASRAY_SILAS_10,SILASRAY_SILAS_10,61.0,0.85,45,48,15,N, , ,OP,X,12,2004, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,6,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,SILASRAY_SILAS_CC1_2,SILASRAY_SILAS_CC1_2,25.0,0.85,20,20,15,N, , ,OP,X,5,1959, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,9,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,SILASRAY_SILAS_CC1_1,SILASRAY_SILAS_CC1_1,50.0,0.85,42,52,32,N, , ,OP,X,6,1996, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-3a,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,Y,11,2001, , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-3b,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,Y,11,2001, , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-4,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,Y,11,2001, , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-6a,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,N,11,2001, , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2409,Brownsville Public Utilities Board,3559,Silas Ray,TX,Cameron,DG-6b,Petroleum Liquids,IC,,S,X,X,,,1.3,0.8,1,1,1,N, , ,SB,N,11,2001, , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
2442,City of Bryan - (TX),3561,Bryan (TX),TX,Brazos,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ATK ATKG,,22.0,0.9,21,21,5,N, , ,OP,X,5,1975, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,1H,,,,,Y,,, , , , , , , , ,,, , , ,, , ,N,N,N
6958,City of Garland - (TX),3576,Ray Olinger,TX,Collin,1,Natural Gas Steam Turbine,ST,,S,X,X,,,75.0,0.85,75,75,10,N, , ,OP,X,7,1967, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
6958,City of Garland - (TX),3576,Ray Olinger,TX,Collin,2,Natural Gas Steam Turbine,ST,,S,X,X,,,113.4,0.85,107,107,20,N, , ,OP,X,1,1971, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
6958,City of Garland - (TX),3576,Ray Olinger,TX,Collin,3,Natural Gas Steam Turbine,ST,,S,X,X,,,156.6,0.9,138,138,25,N, , ,OP,X,6,1976, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
6958,City of Garland - (TX),3576,Ray Olinger,TX,Collin,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,82.7,0.85,75,81,55,N, , ,OP,X,7,2001, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3581,Abbott TP 3,TX,Guadalupe,1,Conventional Hydroelectric,HY,,S,X,X,,,1.4,0.8,1.4,1.4,1.1,, , ,OS,X,1,1927, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3581,Abbott TP 3,TX,Guadalupe,2,Conventional Hydroelectric,HY,,S,X,X,,,1.4,0.8,1.4,1.4,1.1,, , ,OS,X,1,1927, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3582,Dunlap TP 1,TX,Guadalupe,1,Conventional Hydroelectric,HY,,S,X,X,,,1.8,0.8,1.8,1.8,1.7,N, , ,OP,X,1,1927, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3582,Dunlap TP 1,TX,Guadalupe,2,Conventional Hydroelectric,HY,,S,X,X,,,1.8,0.8,1.8,1.8,1.7,N, , ,OP,X,1,1927, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3583,H 4,TX,Gonzales,1,Conventional Hydroelectric,HY,,S,X,X,,,2.4,0.8,2.4,2.4,0.5,, , ,OS,X,1,1931, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3584,H 5,TX,Gonzales,1,Conventional Hydroelectric,HY,,S,X,X,,,2.4,0.8,2.4,2.4,0.5,, , ,OS,X,1,1931, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3585,Nolte,TX,Guadalupe,1,Conventional Hydroelectric,HY,,S,X,X,,,1.2,0.8,1.2,1.2,0.6,, , ,OS,X,1,1927, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3585,Nolte,TX,Guadalupe,2,Conventional Hydroelectric,HY,,S,X,X,,,1.2,0.8,1.2,1.2,0.6,, , ,OS,X,1,1927, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
7751,Guadalupe Blanco River Authority,3586,TP 4,TX,Guadalupe,1,Conventional Hydroelectric,HY,,S,X,X,,,2.4,0.8,2.4,2.4,0.5,N, , ,OS,X,1,1932, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,,, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
11269,Lower Colorado River Authority,3594,Austin,TX,Travis,1,Conventional Hydroelectric,HY,,S,X,X,,,9.0,1,8.2,8.2,7,N, , ,OP,X,4,1940, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3594,Austin,TX,Travis,2,Conventional Hydroelectric,HY,,S,X,X,,,9.0,1,8.8,8.8,7,N, , ,OP,X,4,1940, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3595,Buchanan Dam (TX),TX,Llano,1,Conventional Hydroelectric,HY,,S,X,X,,,18.3,1,18.3,18.3,11,N, , ,OP,X,1,1938, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3595,Buchanan Dam (TX),TX,Llano,2,Conventional Hydroelectric,HY,,S,X,X,,,18.3,1,18.3,18.3,11,N, , ,OP,X,1,1938, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3595,Buchanan Dam (TX),TX,Llano,3,Conventional Hydroelectric,HY,,S,X,X,,,18.3,1,18.3,18.3,11,N, , ,OP,X,5,1950, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3597,Granite Shoals,TX,Burnet,1,Conventional Hydroelectric,HY,,S,X,X,,,27.0,0.9,27,27,23,N, , ,OP,X,6,1951, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3597,Granite Shoals,TX,Burnet,2,Conventional Hydroelectric,HY,,S,X,X,,,27.0,0.9,27,27,23,N, , ,OP,X,8,1951, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3598,Inks,TX,Burnet,1,Conventional Hydroelectric,HY,,S,X,X,,,15.0,1,13.8,13.8,7,N, , ,OP,X,1,1938, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3599,Marble Falls,TX,Burnet,1,Conventional Hydroelectric,HY,,S,X,X,,,19.8,0.9,19.8,19.8,9,N, , ,OP,X,10,1951, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3599,Marble Falls,TX,Burnet,2,Conventional Hydroelectric,HY,,S,X,X,,,19.8,0.9,19.8,19.8,9,N, , ,OP,X,9,1951, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3600,Marshall Ford,TX,Travis,1,Conventional Hydroelectric,HY,,S,X,X,,,36.0,1,36,36,15,N, , ,OP,X,1,1941, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3600,Marshall Ford,TX,Travis,2,Conventional Hydroelectric,HY,,S,X,X,,,36.0,1,36,36,20,N, , ,OP,X,1,1941, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3600,Marshall Ford,TX,Travis,3,Conventional Hydroelectric,HY,,S,X,X,,,36.0,1,36,36,15,N, , ,OP,X,1,1941, , ,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,,
11269,Lower Colorado River Authority,3601,Sim Gideon,TX,Bastrop,1,Natural Gas Steam Turbine,ST,,S,X,X,,,136.0,0.85,136,140,19,N, , ,OP,X,5,1965, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
11269,Lower Colorado River Authority,3601,Sim Gideon,TX,Bastrop,2,Natural Gas Steam Turbine,ST,,S,X,X,,,136.0,0.85,136,140,19,N, , ,OP,X,3,1968, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
11269,Lower Colorado River Authority,3601,Sim Gideon,TX,Bastrop,3,Natural Gas Steam Turbine,ST,,S,X,X,,,351.0,0.9,335,340,57,N, , ,OP,X,5,1972, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,N, , ,N,N,N
11292,City of Lubbock - (TX),3602,Ty Cooke,TX,Lubbock,1,Natural Gas Steam Turbine,ST,,S,X,X,,,44.0,0.9,42,42,25,N, , ,OA,X,6,1965, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
11292,City of Lubbock - (TX),3602,Ty Cooke,TX,Lubbock,2,Natural Gas Steam Turbine,ST,,S,X,X,,,53.6,0.9,46,46,25,N, , ,OA,X,6,1978, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
11292,City of Lubbock - (TX),3602,Ty Cooke,TX,Lubbock,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18.5,0.9,16,18.5,16,N, , ,OP,X,6,1971, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
11292,City of Lubbock - (TX),3602,Ty Cooke,TX,Lubbock,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,22.0,0.9,16,18,16,N, , ,OP,X,7,1974, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
11292,City of Lubbock - (TX),3604,J Robert Massengale,TX,Lubbock,6A,Natural Gas Fired Combined Cycle,CA,MGL8,S,Y,X,,,22.0,0.9,18,18,10,N, , ,OP,X,6,1957, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
11292,City of Lubbock - (TX),3604,J Robert Massengale,TX,Lubbock,7,Natural Gas Fired Combined Cycle,CA,MGL8,S,Y,X,,,22.0,0.9,18,18,10,N, , ,OP,X,3,1959, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
11292,City of Lubbock - (TX),3604,J Robert Massengale,TX,Lubbock,8,Natural Gas Fired Combined Cycle,CT,MGL8,S,X,N,,,40.0,0.9,38,42,30,N, , ,OP,X,9,2000, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16604,City of San Antonio - (TX),3609,Leon Creek,TX,Bexar,CGT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,LEONLCPCT1_2,LEONLCPCT1_2,57.4,0.85,46,46,20,N, , ,OP,X,6,2004, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
16604,City of San Antonio - (TX),3609,Leon Creek,TX,Bexar,CGT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,LEONLCPCT1_2,LEONLCPCT1_2,57.4,0.85,46,46,20,N, , ,OP,X,6,2004, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
16604,City of San Antonio - (TX),3609,Leon Creek,TX,Bexar,CGT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,LEONLCPCT3_4,LEONLCPCT3_4,57.4,0.85,46,46,20,N, , ,OP,X,6,2004, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
16604,City of San Antonio - (TX),3609,Leon Creek,TX,Bexar,CGT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,LEONLCPCT3_4,LEONLCPCT3_4,57.4,0.85,46,46,20,N, , ,OP,X,6,2004, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,1H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,N
16604,City of San Antonio - (TX),3611,O W Sommers,TX,Bexar,1,Natural Gas Steam Turbine,ST,,S,X,X,CALAVER_OWS1,CALAVER_OWS1,446.0,0.9,420,420,70,N, , ,OP,X,4,1972,3,2027,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16604,City of San Antonio - (TX),3611,O W Sommers,TX,Bexar,2,Natural Gas Steam Turbine,ST,,S,X,X,CALAVER_OWS2,CALAVER_OWS2,446.0,0.9,410,410,70,N, , ,OP,X,1,1974,3,2029,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16604,City of San Antonio - (TX),3612,V H Braunig,TX,Bexar,1,Natural Gas Steam Turbine,ST,,S,X,X,BRAUNIG_VHB1,BRAUNIG_VHB1,225.0,0.85,217,217,60,N, , ,OP,X,3,1966,3,2025,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16604,City of San Antonio - (TX),3612,V H Braunig,TX,Bexar,2,Natural Gas Steam Turbine,ST,,S,X,X,BRAUNIG_VHB2,BRAUNIG_VHB2,252.0,0.85,230,230,60,N, , ,OP,X,4,1968,3,2025,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
16604,City of San Antonio - (TX),3612,V H Braunig,TX,Bexar,3,Natural Gas Steam Turbine,ST,,S,X,X,BRAUNIG_VHB3,BRAUNIG_VHB3,417.0,0.85,412,412,70,N, , ,OP,X,5,1970,3,2025,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,,,, , , , , , , , ,,, , , ,, , ,N,N,N
66086,RW Miller Power LLC,3628,R W Miller,TX,Palo Pinto,1,Natural Gas Steam Turbine,ST,,S,X,X,MIL_MILG1_2,MIL_MILG1_2,66.0,0.85,66,66,20,N, , ,OS,X,10,1968, , ,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,N, ,12H,,,,,N,,, , , , , , , , ,,, , , ,, , ,N,,N
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,10A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,3,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,11A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,3,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,12A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,3,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,13A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,3,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,14A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,3,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,15A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,3,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,16A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,3,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,17A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,4,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,18A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,3,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
17583,"South Texas Electric Coop, Inc",3630,Pearsall,TX,Frio,19A,Natural Gas Internal Combustion Engine,IC,,S,X,X,PEARSA_1_24,,8.4,0.8,8.4,8.4,4,N, , ,OP,X,4,2010, , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,, , , , , , , , ,,, , , ,, , ,N,,
